Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1678","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1878.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2023","2023","7021","Annual value","USD","1858.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","1218.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1480.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1526.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2023","2023","7021","Annual value","USD","1597.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","1519.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1794.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2003","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2023","2023","7021","Annual value","USD","2162.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","1535.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1191.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1132.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2023","2023","7021","Annual value","USD","1927","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0118","Millet","2020","2020","7021","Annual value","USD","300.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0118","Millet","2021","2021","7021","Annual value","USD","240.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0118","Millet","2022","2022","7021","Annual value","USD","225.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0118","Millet","2023","2023","7021","Annual value","USD","311.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","2020","2020","7021","Annual value","USD","1332.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","2021","2021","7021","Annual value","USD","1374.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","2022","2022","7021","Annual value","USD","1753.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","2023","2023","7021","Annual value","USD","2106.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02910","Natural honey","2020","2020","7021","Annual value","USD","2400.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02910","Natural honey","2021","2021","7021","Annual value","USD","2452.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02910","Natural honey","2022","2022","7021","Annual value","USD","3912.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02910","Natural honey","2023","2023","7021","Annual value","USD","4025.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0117","Oats","2020","2020","7021","Annual value","USD","194.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0117","Oats","2021","2021","7021","Annual value","USD","193","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0117","Oats","2022","2022","7021","Annual value","USD","217.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0117","Oats","2023","2023","7021","Annual value","USD","180.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","7021","Annual value","USD","171.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","7021","Annual value","USD","159.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","7021","Annual value","USD","284.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","7021","Annual value","USD","322.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","7021","Annual value","USD","1238.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01359.90","Other fruits, n.e.c.","2020","2020","7021","Annual value","USD","307","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01359.90","Other fruits, n.e.c.","2021","2021","7021","Annual value","USD","301.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01359.90","Other fruits, n.e.c.","2022","2022","7021","Annual value","USD","395.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2020","2020","7021","Annual value","USD","301.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2021","2021","7021","Annual value","USD","560.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2022","2022","7021","Annual value","USD","202.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2023","2023","7021","Annual value","USD","259.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","2020","2020","7021","Annual value","USD","221.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","2021","2021","7021","Annual value","USD","174.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","2022","2022","7021","Annual value","USD","219.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","2023","2023","7021","Annual value","USD","183.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2020","2020","7021","Annual value","USD","281.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2021","2021","7021","Annual value","USD","395.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2022","2022","7021","Annual value","USD","375.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2023","2023","7021","Annual value","USD","530.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01342.01","Pears","2020","2020","7021","Annual value","USD","457.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01342.01","Pears","2021","2021","7021","Annual value","USD","412.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01342.01","Pears","2022","2022","7021","Annual value","USD","347.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01342.01","Pears","2023","2023","7021","Annual value","USD","490.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01705","Peas, dry","2020","2020","7021","Annual value","USD","214.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01705","Peas, dry","2021","2021","7021","Annual value","USD","233.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01705","Peas, dry","2022","2022","7021","Annual value","USD","282.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01705","Peas, dry","2023","2023","7021","Annual value","USD","242.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01242","Peas, green","2020","2020","7021","Annual value","USD","280.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01242","Peas, green","2021","2021","7021","Annual value","USD","252.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01242","Peas, green","2022","2022","7021","Annual value","USD","278.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01242","Peas, green","2023","2023","7021","Annual value","USD","334.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2020","2020","7021","Annual value","USD","273.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2021","2021","7021","Annual value","USD","243.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2022","2022","7021","Annual value","USD","238.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2023","2023","7021","Annual value","USD","264.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01510","Potatoes","2020","2020","7021","Annual value","USD","158.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01510","Potatoes","2021","2021","7021","Annual value","USD","149.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","209.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01510","Potatoes","2023","2023","7021","Annual value","USD","276","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2020","2020","7021","Annual value","USD","160.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2021","2021","7021","Annual value","USD","122","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2022","2022","7021","Annual value","USD","184.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2023","2023","7021","Annual value","USD","278.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01342.02","Quinces","2020","2020","7021","Annual value","USD","184.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01342.02","Quinces","2021","2021","7021","Annual value","USD","222.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01342.02","Quinces","2022","2022","7021","Annual value","USD","273.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01342.02","Quinces","2023","2023","7021","Annual value","USD","227.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2020","2020","7021","Annual value","USD","386.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2021","2021","7021","Annual value","USD","534.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2022","2022","7021","Annual value","USD","522.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2023","2023","7021","Annual value","USD","342.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2020","2020","7021","Annual value","USD","965.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2021","2021","7021","Annual value","USD","1080.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2022","2022","7021","Annual value","USD","1360.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2023","2023","7021","Annual value","USD","999.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2020","2020","7021","Annual value","USD","383.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","USD","396.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","421.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2023","2023","7021","Annual value","USD","471.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2020","2020","7021","Annual value","USD","616","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2021","2021","7021","Annual value","USD","710.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2022","2022","7021","Annual value","USD","766.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2023","2023","7021","Annual value","USD","612.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0116","Rye","2020","2020","7021","Annual value","USD","248.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0116","Rye","2021","2021","7021","Annual value","USD","211.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0116","Rye","2022","2022","7021","Annual value","USD","216.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0116","Rye","2023","2023","7021","Annual value","USD","139.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2020","2020","7021","Annual value","USD","233.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2021","2021","7021","Annual value","USD","100.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","7021","Annual value","USD","234.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2023","2023","7021","Annual value","USD","232.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0114","Sorghum","2020","2020","7021","Annual value","USD","171.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0114","Sorghum","2021","2021","7021","Annual value","USD","141.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0114","Sorghum","2022","2022","7021","Annual value","USD","207.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0114","Sorghum","2023","2023","7021","Annual value","USD","117.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2021","2021","7021","Annual value","USD","487.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2022","2022","7021","Annual value","USD","511.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2023","2023","7021","Annual value","USD","603.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0141","Soya beans","2020","2020","7021","Annual value","USD","351.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0141","Soya beans","2021","2021","7021","Annual value","USD","500.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0141","Soya beans","2022","2022","7021","Annual value","USD","497.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0141","Soya beans","2023","2023","7021","Annual value","USD","367.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01354","Strawberries","2020","2020","7021","Annual value","USD","957.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01354","Strawberries","2021","2021","7021","Annual value","USD","727.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01354","Strawberries","2022","2022","7021","Annual value","USD","1573","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01354","Strawberries","2023","2023","7021","Annual value","USD","1794.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01801","Sugar beet","2020","2020","7021","Annual value","USD","37.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01801","Sugar beet","2021","2021","7021","Annual value","USD","37.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01801","Sugar beet","2022","2022","7021","Annual value","USD","51.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01801","Sugar beet","2023","2023","7021","Annual value","USD","56.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2020","2020","7021","Annual value","USD","428.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2021","2021","7021","Annual value","USD","525.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2022","2022","7021","Annual value","USD","559.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2023","2023","7021","Annual value","USD","360.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01234","Tomatoes","2020","2020","7021","Annual value","USD","208.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01234","Tomatoes","2021","2021","7021","Annual value","USD","168.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","219.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01234","Tomatoes","2023","2023","7021","Annual value","USD","237.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2020","2020","7021","Annual value","USD","1491.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2021","2021","7021","Annual value","USD","1783.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2022","2022","7021","Annual value","USD","1415.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2023","2023","7021","Annual value","USD","3947.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2020","2020","7021","Annual value","USD","744.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2021","2021","7021","Annual value","USD","1141.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2022","2022","7021","Annual value","USD","1498.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2023","2023","7021","Annual value","USD","1213.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01221","Watermelons","2020","2020","7021","Annual value","USD","163.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01221","Watermelons","2021","2021","7021","Annual value","USD","112","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01221","Watermelons","2022","2022","7021","Annual value","USD","205.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01221","Watermelons","2023","2023","7021","Annual value","USD","185.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2020","2020","7021","Annual value","USD","173.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2021","2021","7021","Annual value","USD","187.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","221.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2023","2023","7021","Annual value","USD","150.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01341","Apples","2020","2020","7021","Annual value","USD","756.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01341","Apples","2021","2021","7021","Annual value","USD","730.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01341","Apples","2022","2022","7021","Annual value","USD","637.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01341","Apples","2023","2023","7021","Annual value","USD","741.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01343","Apricots","2020","2020","7021","Annual value","USD","1526.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01343","Apricots","2021","2021","7021","Annual value","USD","1535.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01343","Apricots","2022","2022","7021","Annual value","USD","1563.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01343","Apricots","2023","2023","7021","Annual value","USD","1740.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0115","Barley","2020","2020","7021","Annual value","USD","209.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0115","Barley","2021","2021","7021","Annual value","USD","240.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0115","Barley","2022","2022","7021","Annual value","USD","290.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0115","Barley","2023","2023","7021","Annual value","USD","249.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01701","Beans, dry","2020","2020","7021","Annual value","USD","2316.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01701","Beans, dry","2021","2021","7021","Annual value","USD","2634.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01701","Beans, dry","2022","2022","7021","Annual value","USD","2444.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01701","Beans, dry","2023","2023","7021","Annual value","USD","2824.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01212","Cabbages","2020","2020","7021","Annual value","USD","398.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01212","Cabbages","2021","2021","7021","Annual value","USD","545.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01212","Cabbages","2022","2022","7021","Annual value","USD","507.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01212","Cabbages","2023","2023","7021","Annual value","USD","550.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2020","2020","7021","Annual value","USD","796.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2021","2021","7021","Annual value","USD","639.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2022","2022","7021","Annual value","USD","870.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2023","2023","7021","Annual value","USD","824.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2020","2020","7021","Annual value","USD","772.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2021","2021","7021","Annual value","USD","781.2","A","Official figure"
